Unnamed: 0,Recipe Name,Ingredients,Calories,Sugar (g),Total Fat (g),Saturated Fat (g),Cuisine,diabetic_friendly,non_diabetic_friendly
275,Kerala Omelette Curry,"* 3 egg, beaten, * 1 shallot, sliced, * 2 green chilie, sliced, * 1 teaspoon cilantro leaf, chopped, * salt and pepper to taste, * salt and pepper to taste, curry, * 2 tablespoon grated coconut, * 1/2 teaspoon cumin seed, * 1/2 teaspoon fennel seed, * 2 teaspoon coriander powder, * 1/2 teaspoon chili powder, * 1/4 teaspoon turmeric powder, * 1/2 teaspoon garam masala, * 3 shallot, sliced, * 2 green chilie, sliced, * 2 medium tomato, chopped, * 2 teaspoon cider vinegar, * 1 tablespoon cilantro leaf, chopped, * 1/2 cup of water, * salt to taste",542.6341490431561,35.57268639817097,18.129117469152643,7.321795710236365,Kerala,False,False
276,Tomato Chicken Curry - Kerala Chicken Toma,"* chicken : 2.2 lb 1 kg, * turmeric powder : 1/4 tsp, * kashmiri chilli powder : 3 tbsp, * ginger garlic paste : 1 tsp, * salt to taste",4804.590102518795,1.678074999972611,334.5793822002015,94.83786205516816,Kerala,True,True
277,Kerala Mutton Curry,"75 gm Maggi Coconut Milk Powder, 5 tablespoon Coriander Powder, 3 tablespoon Red Chilli Powder, 0.5 teaspoon Turmeric Powder, 2 pieces Cinnamon Stick, 2 pieces Green Cardamom, 5 pieces Cloves, 1 tablespoon Aniseed, 3 tablespoon Oil, 2 medium Chopped Onion, 1 pieces Ginger, 8 pieces Garlic, 500 gm Mutton, 3 medium Potatoes cut into 6 pcs each, 3 medium Tomatoes Sliced, 1 tablespoon Curry leaves, Salt to taste, 2 Cup Water",3233.077999999943,57.91694,181.1599425,63.620077,Kerala,False,False
278,Egg Curry Kerala Style,"4 eggs, 2 tablespoons coconut oil or any vegetable oil of your choice, 1/2 teaspoon mustard seeds, 1 inch ginger finely chopped and crushed, 6 cloves garlic crushed, 4 medium onions, 2 green chillies medium hot, 1 sprig curry leaves, 1 medium tomato ripe, 1/2 teaspoon turmeric powder, 1 tablespoon coriander powder, 1/2 tablespoon kashmiri chilli powder, 1 cup coconut milk read notes, 1/2 teaspoon black pepper coarsely ground, salt, Cilantro (Coriander leaves) to garnish",1253.722575,28.06120675,95.53251300000002,50.41797035,Kerala,False,False
279,Kerala Style Mango Curry,"* 8 small ripe mangoes, * 1/2 tsp Turmeric powder, * 1 tsp red chili powder, * 1/2 Coconut scraped, * 1 tsp Cumin seeds, * 1/2 litre sour thick curd beaten, * 1 tsp fenugreek powder, * 1 tbsp coconut oil, * 1 tsp mustard, * 2 dry red chilies broken into half, * 10-12 Curry Leaves, * salt to taste",1954.809500359774,295.3953888363326,50.82679685252069,28.16486674100828,Kerala,False,False
280,Kerala style Nadan kozhi curry,"1 kg chicken home raised / organic, 250 g shallot, 1 teaspoon ginger crushed, 1 teaspoon garlic crushed, 1/2 teaspoon turmeric powder, 1 tablespoon chili powder, 1 tablespoon coriander powder, 2 inchs cinnamon stick piece, 3 - 5 nos cloves, salt, 3 sprig curry leaves, coconut oil, water",2549.2472928,20.487469999999995,170.71395744,57.79141,Kerala,False,False
281,Kerala Chicken Curry Recipe,"* 500gm of chicken piece, with bone, * 1.5 cup of sliced onion, * 1 cup of chopped tomato, * 1 tbsp of minced ginger, * 1 tbsp of minced garlic, * 3/4 tsp of chilli powder (adjust to taste), * 1/4 tsp of turmeric powder, * 2-3 tsp of eastern meat or chicken masala (see note), * 1 cup of grated coconut, * 2 tbsp of coconut piece, * 2 clove, * 1"" piece of cinnamon, * 1/2 tsp of fennel seed, * a fistful of curry leaf, * 4 tbsp of coconut oil",2024.017999999105,17.25993249998631,161.06542499994188,93.50427499994947,Kerala,False,True
282,kerala style red coconut chutney recipe,"* 1/2 teaspoon mustard seed (rai), * 1/2 teaspoon urad dal (husked black gram), * 8 to 10 curry leaf (kadi patta), * 1 tablespoon chopped shallot or sambar onion (pearl onion), * 1 tablespoon coconut oil",144.09900000039943,0.7148166666779733,13.975973333339716,11.25666250000064,Kerala,True,True
283,Kerala Peas Masala Recipe,"* 2 cup of shelled pea, fresh or frozen (thawed), * 2 tbsp of coriander seed, * 2 tsp oil, * 1/4 tsp of turmeric powder, * 2 large onion, chopped, * 2 tomato, chopped, * 2 clove of garlic, * a small piece of ginger, * 1 cup of thick coconut milk, * 1 tsp of garam masala or any curry powder, * salt to taste, * 1 tbsp coconut oil, * 1/4 tsp mustard seed",1119.392,36.316025,75.087975,55.219170000000005,Kerala,False,False
284,Coconut Chicken Curry - Kerala Style Recipe,"1/4 cup whole unsalted cashews, 1 whole chicken cut into small pieces, 1/4 cup vegetable oil, 1/4 tsp black mustard seeds, 1/4 tsp cumin seeds (or cumin powder), 1/4 tsp ground coriander, 1 1/2 tbspn ground black pepper, 1 tbsp meat curry powder, 2-3 medium shallots, thinly sliced, 1 tsp finely grated fresh ginger, 1 garlic clove, minced, 1 (14 ounce) can unsweetened coconut milk, 2 tbsp chopped cilantro, Salt to taste",4217.3030977958615,14.240782499999703,338.8562629596966,133.40425318881162,Kerala,False,True
285,Kerala Duck Curry | Video,"2 tbsp oil (coconut oil for authentic taste), 6 garlic cloves, crushed, 1 1/2” fresh ginger, crushed, 4 green chilies, slit, 3 large onions, sliced, 2 sprigs of curry leaves, 1/2 tsp ground turmeric (turmeric powder), 2 tbsp ground coriander (coriander powder), 2 tbsp garam masala, 1 tsp red chili powder, 1 tbsp chicken masala, 1 kg duck, cut into medium-sized pieces, 1 tbsp lightly crushed black pepper, 1/2 cup thick coconut milk (coconut cream), Water, Salt to taste",4944.999,29.746440000000003,450.42311,156.53035,Kerala,False,False
286,Kerala Tilapia (Indian Curried Fish),"1 tablespoon vegetable oil, 4 cloves garlic, sliced lengthwise, 1 small onion, sliced lengthwise, 1 jalapeno pepper, sliced lengthwise, 1 (1 inch) piece fresh ginger, sliced lengthwise, 4 tablespoons ground coriander, 4 tablespoons ground turmeric, 3 tablespoons ground cumin, 1 tablespoon cayenne pepper, 1 teaspoon mustard seeds, 3 fresh curry leaves, 3 tablespoons white vinegar, 1 teaspoon salt, 2 (14 ounce) cans light coconut milk, 4 tilapia fillets, cut into 1-inch strips, 1 pinch ground cumin, 1 pinch salt, 3 pinches saffron, salt and ground black pepper to taste, salt and ground black pepper to taste",1551.9598145130565,20.551473558635635,88.36853934979628,47.22686911601844,Kerala,False,False
287,KERALA PARIPPU CURRY FOR SADYA recipes,"1/2 cup of moong dal or cherupayar (split yellow gram), A pinch of turmeric powder, 1/3 cup of grated coconut, 1/2 tsp of cumin or jeera seeds (jeerakam), 2 of shallots (ulli), 2-3 of green chillies, 2 tsp of coconut oil, 1/4 tsp of black mustard seeds, 2-3 shallots, sliced, 1 red chilli, torn into pieces, 1 strand of curry leaves",452.5365000007851,32.92949458334141,19.05650791667485,15.48638833333796,Kerala,False,False
288,Kerala Style Mango Pickle recipes,"2 green mangoes, 4 tbsp red chili powder, 1 tsp kaayam / hing / asafetida, ¼ tsp uluva / fenugreek powder, 1-2 sprigs of curry leaves, 4-5 tbsp nallenna / gingelly oil, 1 tbsp mustard seeds, salt",1098.6987500006276,94.95923666667512,72.4695825,6.181115,Kerala,False,False
289,Idiyappam Recipe - Kerala and Tamil Nadu C,"* rice flour, roasted and sieved 1 3/4 cup, * water 2 1/2 cup, * salt 2 pinch, * grated coconut 1 cup",1295.19,5.315800000000001,30.7263,24.82729,Kerala,True,True
290,Kerala Style Mutton Curry,"· 1 kg goat/mutton, in 2-3 inch pieces, lean preferred, · 2 tbs oil, · 1 tbs ghee or coconut oil, · 3 onions, sliced finely (about 1 cup), · 3 green chilis, chopped finely (remove seeds for less heat), · 2 tomatoes, diced finely, · 1 can (400ml) coconut milk, · 1/3 cup fresh cilantro, chopped finely, · 1 tbs ginger paste, · 1 tbs garlic paste, · 2 tbs ground coriander/dhania, · 1 tsp garam masala, · 2 tsp kashmiri mirch (or 1 tsp paprika + 1 tsp cayenne), · 1/2 tsp turmeric/haldi, · 1tbs lime juice, · 2 tsp salt",3976.236626032033,18.75880999999244,340.44334457439754,178.7333219509924,Kerala,False,True
291,Kerala Style Chicken Curry Recipe,"* 750 grams Chicken cut into 1pieces on the bone, * 2 medium onions, * 2 tablespoons coconut oil, * 5-7 Cloves, * 1 inch cinnamon, * 10-12 leaves Curry, * 1 tablespoon Ginger finely chopped, * 1 tablespoon garlic finely chopped, * 2 medium tomatoes finely chopped, * 1 tablespoon coriander powder, * 1/4 teaspoon Turmeric powder, * 1 teaspoon red chilli powder, * 1 teaspoon black pepper powder, * Salt to taste, * 1 cup coconut milk",2491.1099999997045,16.299404999996842,190.68695499999848,97.87457499999968,Kerala,False,True
292,NENDRA BANANA JAMUN RECIPE / KERALA NENDRAN BANANA RECIPES,"2 nos Ripe Nendra Banana should be ripe yet firm, Ghee For shallow / deep frying, 1/2 cup Sugar, a pinch Kesar / Saffron, 2-3 nos Cardamom crushed",634.586717600181,128.0308,5.301608700004049,3.059601190001367,Kerala,False,False
293,Kerala Mango Pickle ~ Kadumanga Achar recipes,"2 tbsp Gingelly Oil / Sesame Oil (pickles are most always made with this oil), 1 cup diced raw mangoes, 1 tsp fenugreek seeds, 2 tsp mustard seeds, 1 tsp asafetida, 2 tbsp red chili powder / cayenne powder, salt, 1 tsp vinegar",418.70200000062766,24.13706666667512,31.34597,4.49338,Kerala,False,False
294,Varutharacha Chicken Curry ~ Kerala Style,"1 whole chicken, cut up into curry sized pieces ( I usually get it done at Whole Foods, from where I buy the chicken), 2 tbsp coconut oil, 1 red onions, sliced, 2 thai green chillies, slit in half, 1 tsp ginger garlic paste, 1 tbsp chicken masala (or you can use garam masala too), salt, 1/2 cup grated coconut, 2 tsp coriander seeds, 3-4 dried red chillies, 1 tsp coconut oil, 1/2 tsp mustard seeds, 7-8 curry leaves, 2 dried red chillies",3229.984,25.5954,228.94735,90.138882,Kerala,False,False
295,KERALA-STYLE INSTANT MANGO PICKLE RECIPE,"2 cup of raw mango, with skin,, 2 tbsp of salt (you may need to adjust thi), 1/4 cup of oil, 2.5 tsp of black mustard seed (kaduku), 1/2 tsp of fenugreek seed (uluva), 2 strand of curry leaf, 2-3 tsp of red chilli powder, 2 tsp of vinegar (optional)",733.2865,46.038825,58.64795500000001,4.607360000000001,Kerala,False,False
296,Kerala Style Parippu Curry for Sadya ~ Len,"coconut oil - 1 tbsp, mustard seed - 1/2 tsp, pearl onion - 3, peeled and thinly sliced, curry leaf - 10, dried red chilli - 1",168.872,4.3609,14.0832,11.2777,Kerala,True,True
297,Kerala style tomato rasam recipe,"1 tbsp coconut oil, 1/2 tsp mustard seeds, 1/2 tsp cumin seeds, 1/4 tsp fenugreek seeds, 1 spring curry leaves, 2 no red chilli, 2 medium tomatoes chopped, 2 cloves garlic crushed, 1/4 tsp turmeric powder, 1/2 tbsp grated coconut, 1/2 tbsp coriander powder, 1/4 tbsp pepper powder, 2 tbsp tamarind water, 2 cups water, 1 pinch asafoetida, salt to taste",246.31025000004988,11.583151874998602,16.41839187499121,12.188158124989425,Kerala,False,True
298,Onam Recipes : Pavakka Kichadi | Kerala Style Bittergourd Raita,"2 large bitter gourd, 1/4 cup coconut grated, 2 green chillies, 1 tsp mustard seeds, Salt to taste, oil to fry, 1 cup curd",803.342732,11.9793,69.7103,13.72256528,Kerala,False,True
299,Chana Dal Curry (Kerala Style),"1 cup channa dal (washed & soaked for 2 hours), 1 (13 1/2 ounce) can coconut milk, 1 teaspoon ginger, 1 cup cabbage, shredded, 1⁄2 cup green bell pepper, diced, 3 curry leaves, 1⁄2 teaspoon chili powder, 1 teaspoon cumin powder, 1⁄2 teaspoon garam masala, 1 tablespoon lemon juice, 1 teaspoon jalapeno, minced, 1 large roma tomato, cut into large cubes, 3 tablespoons oil, salt, 1 teaspoon coriander powder, 1⁄4 teaspoon turmeric, 1⁄4 teaspoon hing (asafoetida powder)",1960.0065675095027,28.1718566666662,137.09810124593722,76.85299825343748,Kerala,False,False
300,Kerala Fried Fish Curry (Varutha Meen Palukari),"300 grams fish fillets cut into pieces of 2-3 inches width. We have user Surmai (Seer fish), 250 ml fresh coconut milk (first extract), 100 gram onions roughly chopped, 15-20 curry leaves, 4 green chilies slit lengthwise, 1 tsp mustard seeds, 2 inches diameter tamarind ball, 12-15 cloves of garlic, 2 inches ginger, 10 shallots (chota/sambhar onions), 1 tsp turmeric powder, 1 tsp coriander powder, 4 tsp red chili powder, Coconut Oil, Salt",3625.28737119333,71.88647713125611,298.04577025164303,246.07172697362432,Kerala,False,False
301,kerala Paavika thoran (karela south indian style) (by MrsPaul2017),"250 gram(s) Bittermelon (karela - 1 cup = 124g) (by PAULPANNU), 100 grams Onions, raw, 10 gram(s) Peppers, hot chile, green, raw, 1 pepper (by 4565S568SDS), 1 serving Curry Leaves (4/6 Leaves) (by KTR_JHR), 200 grams Coconut, raw , shredded, 2 tbsp Coconut Oil, pinch of turmeric, salt to taste, 1/4 tsp mustard seeds",1033.407000000785,16.98023625000808,95.11520458334152,81.90135333333797,Kerala,False,True
302,Achingya Thoren (Kerala Style Green Bean Curry),"15 fresh curry leaves or 4 bay leaves, 3⁄4 cup coconut (finely shredded dried unsweetened), 1 1⁄4 teaspoons ground cumin, 1⁄4 teaspoon cayenne, 1⁄4 teaspoon turmeric, 2 garlic cloves, peeled and minced, 2 tablespoons vegetable oil, 1 teaspoon brown mustard seeds, 1 teaspoon raw rice, 2 whole dried hot red chiles, stemmed, 3⁄4 lb green beans, trimmed and sliced crosswise into 1/4 inch pieces, 1 teaspoon salt",625.6799760257418,15.5646209465,50.37258991050119,19.941480888750323,Kerala,False,True
303,Masala Crabs - Spicy Crabs cooked in Kerala Style,"1 kilogram crab, 3 tablespoons oil, 1/4 teaspoon mustard seed, 1/2 teaspoon fennel seede, 2 onions large finely chopped, 1 tablespoon chopped ginger finely, 2 teaspoons chopped garlic finely, 2 tomato large finely chopped, 20 curry leaves, 1/4 teaspoon turmeric, 1.5 teaspoons coriander powder, 1 teaspoon chilli powder, 100 millilitres coconut milk, to taste salt",1651.7384273413647,21.253020625000083,75.2098303102658,23.71233169608136,Kerala,False,False
304,Instant Pot Avial (Kerala Mixed Vegetable Curry),"1 tablespoon coconut oil, ½ teaspoon mustard seeds*, 30 curry leaves, 4 cups assorted vegetables**, cut lengthwise (2-inch long pieces), ½ cup grated coconut***, ⅔ cup water, 1 Serrano pepper or green chili, slit in half but still intact, 1 teaspoon salt, adjust to taste, ½ teaspoon ground cumin, ¼ teaspoon turmeric, ½ cup yogurt (regular or dairy-free coconut yogurt works!)",632.4665,8.54973,33.400815,26.082689,Kerala,True,True
305,Spices and Seasons – (Slow Cooker) Kerala Shrimp Curry,"¾ teaspoon whole peppercorns, 1 teaspoon cumin, 1 teaspoon coriander seeds, 1 teaspoon paprika, ½ teaspoon red cayenne pepper to taste, 1 teaspoon turmeric, 1 teaspoon oil (can be coconut oil), 1 teaspoon whole black mustard seeds, 10 curry leaves, 1 medium sized onion, diced, 11/2 teaspoons freshly grated ginger, 3 medium sized tomatoes, diced, ¾ cup coconut milk, ¾ cup water, 1 teaspoon salt or to taste, 1 ½ pounds fresh shrimp, shelled and deveined, Cilantro to garnish",1128.8521626344627,15.313255111716623,47.21858807658351,33.481862287175325,Kerala,False,True
306,"Kadala Curry - Kerala Kadala Curry Recipe for Appam, Puttu","1 cup of while or black channa (kadala), soaked overnight, 3/4 cup of grated coconut, 8 dry red chillies (adjust to spice preference), 4 tbsp of coriander seeds, A fistful of curry leaves, 1/2 cup + 2tbsp of sliced shallots (or use red onions), 1/2 cup + 2tbsp of sliced shallots (or use red onions), 2 cloves of garlic, 1/2 tsp of jeera powder (cumin powder), 1/4 tsp of turmeric powder, 2 tbsp + 2 tsp oil of coconut oil (or any oil you use), 2 tbsp + 2 tsp oil of coconut oil (or any oil you use), 1/2 tsp of black mustard seeds",1587.8495000009736,52.26360000010645,73.94878500000135,49.31241000000023,Kerala,False,False
307,Nadan Manga Achar / Kadumanga Achar / Kerala Mango Pickle Recipe,"1. 2 cups chopped raw mango, 2. 2 tbsp salt, 3. 1/2 cup garlic peeled and sliced, 4. 1/2 tsp turmeric powder, 5. 2 1/2 tsp black mustard seeds, 6. 1/2 tsp fenugreek, 7. 1/4 tsp black peppercorns, 8. 1/4 tsp hing, 9. 3 tsp red chilli powder, 10. 2 strands curry leaves, 11. 1/4 cup oil",22290.14500000502,30.959623333400963,2410.2373,178.63159000000002,Kerala,False,False
308,Oats Kanji - Oats Soup With Green Gram South Indian Kerala Style,"oatmeal 1/2 cup, cooked green grams with coconut (see recipe here) 1/2 cup (or more if you need), salt as required, garlic powder 1/2 teaspoon, red chili flakes a little (optional), water 2 cups (add more if needed)",517.7705,7.269614999999999,3.842165,0.8135895000000001,Kerala,True,True
309,Kerala Style Green Peas Curry For Idiyappam And Appam,"1. Dried Green peas- 1 cup, 2. onion- 1 big sized, finely chopped, 3. Small onions- 5 peeled and chopped, 4. ginger- 1/2 inch chopped, 5. garlic cloves- 4 chopped, 6. green chillies- 3 slit in to two, 7. tomato- 1 small sized finely chopped, 8. turmeric powder - 1/4 tsp, 9. coriander powder- 1 tsp, 10. coconut- 1 tbsp grated, 11. fennel seeds- 1 tsp, 12. coconut milk- 2 cups (*Check the tip), 13. Oil- 1tsp and 1 tbsp, preferably coconut oil, 14. curry leaves- 2 sprigs, 15. salt to taste",6040.304,137.95217499999998,515.8284150000001,441.26791,Kerala,False,False
310,Kerala Chicken Curry Recipe | Nadan Chicken Curry recipes,"1 tbsp. lemon juice (optional), ½ tsp red chili powder, ¼ tsp turmeric, ½ tsp garam masala powder, ⅛ tsp of pepper powder, ½ kg of chicken (500 grams), 1 ½ tbsp. coriander seeds, 1 inch cinnamon stick, 4 cloves, 2 cardamom pods, ¼ tsp. pepper corn, ¾ tsp. fennel seeds, ¼ tsp cumin (optional), 4 to 5 red chilies or ½ tsp red chili powder, ½ cup of sliced onions, 1 tbsp. of ginger garlic paste, 1 ½ to 2 tbsp. Coconut oil, ¾ cup of thin coconut milk, 1 ½ tsp oil, 1 red chili (break and remove the seeds), 3 to 4 pearl onions sliced thinly, 1 sprig of curry leaves",1676.1741041664286,8.645133541661131,128.15346781249917,58.28153817708323,Kerala,True,True
311,Kerala style egg curry – Egg roast recipe ( recipes,"5-6 eggs, hard boiled and pealed;, 2 onions, julienne cut;, 1 tbsp grated or paste fresh ginger;, 1 or 1/2 green chilli, de-seeded and chopped;, 1 tbsp crushed garlic;, 2 sprigs curry leaves;, 1 tomato, chopped;, pinch of turmeric powder;, 1 tbsp coriander powder;, pinch of red chilli powder (optional);, 1 tbsp garam masala;, coconut oil, 1 or 1/2 cup water;, salt",640.2397021474085,17.21021958335365,36.98083628295936,18.082939596875374,Kerala,False,True
312,Kerala Style Egg Curry with Coconut Milk ~ Nadan Mutta Curry recipes,"8 Eggs, 1 tbsp - Coconut Oil, ½ tsp mustard seeds, 8 – 10 curry leaves, 1 red onion, chopped, 2 Roma tomatoes, chopped, 4 Thai green chillies (you can use less, if you want it less hot) – slit lenghtwise, 1 tsp ginger – garlic paste, 1 tsp garam masala powder, ½ tsp turmeric powder, ½ tsp crushed black pepper, 1 can coconut milk, salt",1620.7400000000002,19.16733,137.82142000000002,102.319567,Kerala,False,True
313,Yellow Crab Curry / Kerala Boatman’s Crab Curry recipes,"1 big Dungeness crab (Cleaned and cut), 1 cup grated coconut, 2 green chilies, ½ tsp chili powder, 1 tbsp coriander powder, ½ tsp turmeric powder, 2 pearl onions, ½ tbsp garam masala, ½ tbsp pepper powder, ½ cup of tamarind juice (squeezed from a lemon sized ball of tamarind soaked in water), ¼ cup water, salt, mustard seeds, 1 sprig curry leaves, oil",715.121485636244,34.293295,37.2159700041,24.90214922430176,Kerala,False,False
314,Kerala Chicken Roast Recipe | Spicy Indian Chicken Roast recipes,"500 gm of chicken with bones, cut into medium-sized pieces, 4 large onions, sliced long, 4 green chillies, slit lengthwise, 1 tomato, chopped, 4 tbsp of curd, 1/2 tsp of turmeric powder, 2 tsp of red chilli powder, 3 tbsp of oil, 1 tsp of cloves + cinnamon + peeled cardamom, crushed together, food colouring, 1 tsp of chicken masala, 1 strand of curry leaves, 1/4 tsp of fennel seeds, 2 tsp of coriander powder, 1/2 tsp of mustard seeds, 3 tsp of freshly crushed garlic, 1 tsp of freshly crushed ginger",1894.82599999913,39.92893999997631,123.35691999996185,26.22975599998473,Kerala,False,False
315,"Red Coconut Chutney for Idli, Dosa (Kerala-Style Chutney Recipe) recipes","1 cup of grated coconut (thawed if frozen), 1 tsp of red chilli powder (or 3 red chillies), adjust to taste, 4 shallots or pearl onion (ulli, chinna vengayam), 1 clove of garlic, 1 small piece of ginger, 1 tsp of oil (I use coconut oil), 1/4 tsp of black mustard seeds, 1/4 tsp of split urad dal (uzhunnu parippu, ulutham paruppu), A few curry leaves, 3 shallots, sliced",517.8695000001997,22.363671666672325,32.40741000000318,24.292767916666985,Kerala,False,False
316,Kerala Fish Curry With Coconut Milk | SeerFish Curry | Surmai Fish Curry recipes,"250 gms / 2 big slices of King Fish (nemeen), 1 small onion - sliced, 1 tbsp each of crushed ginger and crushed garlic, 1 tbsp each of crushed ginger and crushed garlic, 2-3 green chilies slit lengthwise, 1 tbsp red chili powder, 1 tbsp coriander powder, 1/ tbsp turmeric powder, 1/2 tbsp fenugreek seeds/methi, 2-4 pieces Pot Tamarind (Kodampuli), 2 cups medium thick coconut milk, 4 tbsp Coconut oil, salt, 5-8 Curry leaves",1809.4194999997048,12.09743999999684,157.55054499999855,132.35987999999966,Kerala,False,True
317,"kle recipe, naranga achar, lemon pickle kerala style | Vimmy's Recipe World","Lemon – ½ kg, Gingely oil/Nallenna – 4 Tbsp, Mustard seeds – ½ tsp, Garlic – 8 cloves, Ginger – 1 inch piece, Turmeric Powder – ½ tsp, Fenugreek/uluva powder – ½ tsp, Red chilli powder – 1 ½ Tbsp, Kashmiri chilli powder – 2 Tbsp, Asafoetida – ¼ tsp, Water – ¼ cup, Vinegar – 4 Tbsp, Sugar – 1 Tbsp, Curry Leaves – few, Salt",816.0534999982907,27.43947749975826,59.902284999972586,4.4556512499999,Kerala,False,False
318,Ghee Rice with Coconut Milk recipe| Malabar Ghee Rice recipe Cuisine of Kerala,"2 cups basmati rice, 2 tbsp ghee, 3 medium bay leaf, 2 inch cinnamon, 2 nos cloves, 1 no star anise, 2 large onion thinly sliced, 1 tbsp cashews, salt to taste, 3.5 cups coconut milk, 1 tbsp coriander leaves chopped, 1 pinch saffron threads",3327.819124999352,13.809804999991112,201.10921937493845,166.90153562498938,Kerala,False,True
319,kadala curry recipe,"* 3/4 cup black chickpea (kala chana or desi chana or whole bengal gram, * 2 cup water for soaking black chickpea, * 2.5 cup water or the soaked water plus fresh water for pressure cooking, * 2.5 cup water or the soaked water plus fresh water for pressure cooking, * 1/2 teaspoon fennel seed (saunf), * 2 to 3 strand of mace (javitri), * cinnamon (dalchini), * 3 clove (lavang), * 3 pinch of grated nutmeg or nutmeg powder (jaiphal powder), * 1/2 cup grated coconut, tightly packed, * 1/4 to 1/3 cup water for grinding coconut, * 1/3 cup chopped shallot or pearl onion (sambar onion), * 1/2 inch ginger chopped, about 1 teaspoon chopped ginger (adrak), * 1 or 2 green chilie chopped, about 1 teaspoon chopped green chilie, * 10 to 12 curry leaf (kadi patta), * 1/2 teaspoon mustard seed (rai), * 1/4 teaspoon turmeric powder (haldi), * 1 teaspoon red chili powder (lal mirch powder), * 1 teaspoon coriander powder (dhania powder), * 1/4 teaspoon black pepper powder (kali mirch powder), * 2 tablespoon coconut oil, * 1 to 1.25 cup of water or stock",2650.366754895641,66.99624106189454,84.58904953556278,45.3063956269188,Kerala,False,False
320,"tha recipe, egg paratha kerala indian recipe, easy breakfast idea, easy lunch idea | Vimmy's Recipe World","Wheat flour – 2 cup, Egg – 4, Onion – 1, Tomato – 1, Green chilli – 2 (Optional), Coriander leaves – few (optional), Oil/Ghee, Salt",1357.2182400000002,14.50242,29.73372,6.638733600000001,Kerala,False,True
321,Green Mango Yogurt Curry,"3/4 cup raw green mango, finely diced, 3/4 cup grated coconut, 1/2 cup yogurt, whisked, 1/4 teaspoon black mustard seeds, 1 hot green green chilli, chopped, 1/2 cup water, optional, 1/2 teaspoon salt, 3 slices of mango, sliced thin",415.215,36.3327,25.0334,20.57681,Kerala,False,False
322,Dahi Bhindi,"4 Cup ladies finger (bhindi), Oil for deep-frying, 2 tablespoon oil, 1 teaspoon cumin seeds (jeera), 1 teaspoon mustard seeds ( rai / sarson), 1 tablespoon urad dal (split black lentils), 5 pieces whole dry kashmiri red chillies, 5 pieces curry leaves (kadi patta), 1 Cup chopped onions, 1.5 Cup chopped tomatoes, 1 teaspoon chilli powder, 0.5 teaspoon turmeric powder (haldi), Salt to taste, 0.75 Cup grated coconut, 2 tablespoon cashewnuts (kaju)",2107.5274068000003,29.38288,198.28022,31.143035672,Kerala,False,False
323,Crab Fry,"1 pound crab (I have used blue crab, you can use any crab of your choice), 2 green chilies, slit lengthwise, 1 inch piece of ginger, minced, 5 large shallots, chopped, 5 large garlic flakes, minced, 1 teaspoon red chili flakes, 1/2 teaspoon turmeric powder, 1 teaspoon pepper powder, 1 teaspoon mustard seeds, 2 pieces kokam or a marble sized tamarind, 5 curry leaves, Salt, as reuired, 2 tablespoons oil",1242.2883619,39.76491000000001,35.544287596000004,3.4958950614000006,Kerala,False,False
324,Lentil Fritters (Parippu Vada),"1 cup channa dal (soaked for at least 4 hours), 2 green chillies, finely chopped, 3 shallots finely chopped, 1 ½ tsp. minced ginger, ½ tsp. asafoetida, 1 tsp. salt, 10-12 curry leaves, roughly chopped., Oil for deep frying",1571.6206000000002,40.00568333333334,85.01264333333333,6.611890666666668,Kerala,False,False
325,Dal Lucknowi,"½ cup splits pigeon pea, 1 tsp cumin seeds, 2 green chillies, a pinch asafoetida, 4 dried red chillies, ½ tsp turmeric powder, 4 cloves of garlic minced, ½ cup milk, salt to taste, 2 tbsp oil",565.2502500001995,22.817361875001232,34.781029375005375,4.769235625001974,Lucknowi,False,False
326,Lucknowi Chicken Biryani,"1 Kg Chicken pieces, 1.5 piece of Cinnamon/dalchini, 6 piece of Green cardamoms/elaichi, 2 piece of Bay leaf/tej patta, 0.5 teaspoon Cloves/lavang, Salt – as per taste, 0.5 teaspoon Cardamom powder/Elaichi powder, 150 gm Yogurt/Curd, 1.5 teaspoon Ginger Garlic Paste, Red chilli powder - as per taste, 0.5 teaspoon Mace powder, 0.5 teaspoon Rose water, 0.5 Kg bb Royal - Basmati Rice, 2 Bay leaves, 0.5 teaspoon Shahi jeera, 4 piece of Cardamoms, 1 teaspoon Oil, 1 teaspoon Lemon juice, 1 teaspoon Salt",4228.2583068629565,7.587491492674136,166.6351697088259,47.16865730553948,Lucknowi,True,True
327,Lucknowi Mutton Biryani Recipe-Awadhi Biry,"* 2 onion, very finely chopped, * 3 tbsp ginger garlic paste, * 1 tsp coriander powder, * 1 tsp red chili powder, * 1 tsp garam masala powder, * juice of 1 lime, * 1 cup yogurt, * salt to taste",325.51999999935765,23.59842999999569,9.345609999997844,5.420124999999617,Lucknowi,False,False
328,Rhubarb Chutney,"1 cup raisins, 1/2 cup of Talavera Muscat, 1 tablespoon of canola oil, 1/4 teaspoon brown mustard, 1/2 teaspoon yellow mustard, 1/4 teaspoon Aleppo pepper, 1 teaspoon Lucknowi fennel, 1 tablespoon chopped fresh ginger, 4 stalks of rhubarb, sliced, Salt and pepper, to taste, Salt and pepper, to taste",711.7945133749474,97.04977231000188,15.089334227499426,1.3339126537498769,Lucknowi,False,False
